[{'key': 'Enter', 'eventType': 'keyup', 'timestamp': 1725821219784}, {'key': 'l', 'eventType': 'keydown', 'timestamp': 1725821220840}, {'key': 'l', 'eventType': 'keyup', 'timestamp': 1725821220813}, {'key': 'u', 'eventType': 'keydown', 'timestamp': 1725821221319}, {'key': 'u', 'eventType': 'keyup', 'timestamp': 1725821221424}, {'key': 'n', 'eventType': 'keydown', 'timestamp': 1725821221944}, {'key': 'n', 'eventType': 'keyup', 'timestamp': 1725821222129}, {'key': 'a', 'eventType': 'keydown', 'timestamp': 1725821222127}, {'key': 'a', 'eventType': 'keyup', 'timestamp': 1725821222263}, {'key': 'Enter', 'eventType': 'keydown', 'timestamp': 1725821222750}]
[{'key': 'Enter', 'eventType': 'keyup', 'timestamp': 1725821287430}, {'key': 'l', 'eventType': 'keydown', 'timestamp': 1725821288128}, {'key': 'l', 'eventType': 'keyup', 'timestamp': 1725821288114}, {'key': 'u', 'eventType': 'keydown', 'timestamp': 1725821288569}, {'key': 'u', 'eventType': 'keyup', 'timestamp': 1725821288727}, {'key': 'n', 'eventType': 'keydown', 'timestamp': 1725821288643}, {'key': 'n', 'eventType': 'keyup', 'timestamp': 1725821288913}, {'key': 'a', 'eventType': 'keydown', 'timestamp': 1725821288919}, {'key': 'a', 'eventType': 'keyup', 'timestamp': 1725821289120}, {'key': 'Enter', 'eventType': 'keydown', 'timestamp': 1725821289386}]
[{'key': 'Enter', 'eventType': 'keyup', 'timestamp': 1725821289393}, {'key': 'l', 'eventType': 'keydown', 'timestamp': 1725821290312}, {'key': 'l', 'eventType': 'keyup', 'timestamp': 1725821290486}, {'key': 'u', 'eventType': 'keydown', 'timestamp': 1725821290746}, {'key': 'u', 'eventType': 'keyup', 'timestamp': 1725821290900}, {'key': 'n', 'eventType': 'keydown', 'timestamp': 1725821290889}, {'key': 'n', 'eventType': 'keyup', 'timestamp': 1725821291036}, {'key': 'a', 'eventType': 'keydown', 'timestamp': 1725821291160}, {'key': 'a', 'eventType': 'keyup', 'timestamp': 1725821291321}, {'key': 'Enter', 'eventType': 'keydown', 'timestamp': 1725821291456}]
[{'key': 'Enter', 'eventType': 'keyup', 'timestamp': 1725821291537}, {'key': 'l', 'eventType': 'keydown', 'timestamp': 1725821292187}, {'key': 'l', 'eventType': 'keyup', 'timestamp': 1725821292241}, {'key': 'u', 'eventType': 'keydown', 'timestamp': 1725821292499}, {'key': 'n', 'eventType': 'keydown', 'timestamp': 1725821292782}, {'key': 'u', 'eventType': 'keyup', 'timestamp': 1725821292695}, {'key': 'n', 'eventType': 'keyup', 'timestamp': 1725821292869}, {'key': 'a', 'eventType': 'keydown', 'timestamp': 1725821292963}, {'key': 'a', 'eventType': 'keyup', 'timestamp': 1725821293102}, {'key': 'Enter', 'eventType': 'keydown', 'timestamp': 1725821293346}]
[{'key': 'Enter', 'eventType': 'keyup', 'timestamp': 1725821293416}, {'key': 'l', 'eventType': 'keydown', 'timestamp': 1725821294224}, {'key': 'l', 'eventType': 'keyup', 'timestamp': 1725821294234}, {'key': 'u', 'eventType': 'keydown', 'timestamp': 1725821294483}, {'key': 'u', 'eventType': 'keyup', 'timestamp': 1725821294603}, {'key': 'n', 'eventType': 'keydown', 'timestamp': 1725821294634}, {'key': 'n', 'eventType': 'keyup', 'timestamp': 1725821294846}, {'key': 'a', 'eventType': 'keydown', 'timestamp': 1725821294911}, {'key': 'a', 'eventType': 'keyup', 'timestamp': 1725821295144}, {'key': 'Enter', 'eventType': 'keydown', 'timestamp': 1725821295266}]
[{'key': 'Enter', 'eventType': 'keyup', 'timestamp': 1725821295402}, {'key': 'l', 'eventType': 'keydown', 'timestamp': 1725821296130}, {'key': 'l', 'eventType': 'keyup', 'timestamp': 1725821296261}, {'key': 'u', 'eventType': 'keydown', 'timestamp': 1725821296453}, {'key': 'u', 'eventType': 'keyup', 'timestamp': 1725821296534}, {'key': 'n', 'eventType': 'keydown', 'timestamp': 1725821296588}, {'key': 'n', 'eventType': 'keyup', 'timestamp': 1725821296723}, {'key': 'a', 'eventType': 'keydown', 'timestamp': 1725821296929}, {'key': 'a', 'eventType': 'keyup', 'timestamp': 1725821297136}, {'key': 'Enter', 'eventType': 'keydown', 'timestamp': 1725821297369}]
[{'key': 'Enter', 'eventType': 'keyup', 'timestamp': 1725821297403}, {'key': 'l', 'eventType': 'keydown', 'timestamp': 1725821297876}, {'key': 'l', 'eventType': 'keyup', 'timestamp': 1725821298068}, {'key': 'u', 'eventType': 'keydown', 'timestamp': 1725821298222}, {'key': 'n', 'eventType': 'keydown', 'timestamp': 1725821298362}, {'key': 'u', 'eventType': 'keyup', 'timestamp': 1725821298450}, {'key': 'n', 'eventType': 'keyup', 'timestamp': 1725821298545}, {'key': 'a', 'eventType': 'keydown', 'timestamp': 1725821298662}, {'key': 'a', 'eventType': 'keyup', 'timestamp': 1725821298741}, {'key': 'Enter', 'eventType': 'keydown', 'timestamp': 1725821299025}]
[{'key': 'Enter', 'eventType': 'keyup', 'timestamp': 1725821299099}, {'key': 'l', 'eventType': 'keydown', 'timestamp': 1725821305457}, {'key': 'l', 'eventType': 'keyup', 'timestamp': 1725821305539}, {'key': 'u', 'eventType': 'keydown', 'timestamp': 1725821305781}, {'key': 'u', 'eventType': 'keyup', 'timestamp': 1725821305946}, {'key': 'n', 'eventType': 'keydown', 'timestamp': 1725821306004}, {'key': 'n', 'eventType': 'keyup', 'timestamp': 1725821306091}, {'key': 'a', 'eventType': 'keydown', 'timestamp': 1725821306107}, {'key': 'a', 'eventType': 'keyup', 'timestamp': 1725821306278}, {'key': 'Enter', 'eventType': 'keydown', 'timestamp': 1725821306331}]
[{'key': 'Enter', 'eventType': 'keyup', 'timestamp': 1725821306476}, {'key': 'l', 'eventType': 'keydown', 'timestamp': 1725821306965}, {'key': 'l', 'eventType': 'keyup', 'timestamp': 1725821306929}, {'key': 'u', 'eventType': 'keydown', 'timestamp': 1725821307262}, {'key': 'n', 'eventType': 'keydown', 'timestamp': 1725821307392}, {'key': 'u', 'eventType': 'keyup', 'timestamp': 1725821307403}, {'key': 'n', 'eventType': 'keyup', 'timestamp': 1725821307559}, {'key': 'a', 'eventType': 'keydown', 'timestamp': 1725821307623}, {'key': 'a', 'eventType': 'keyup', 'timestamp': 1725821307738}, {'key': 'Enter', 'eventType': 'keydown', 'timestamp': 1725821307777}]
[{'key': 'Enter', 'eventType': 'keyup', 'timestamp': 1725821307975}, {'key': 'l', 'eventType': 'keydown', 'timestamp': 1725821308398}, {'key': 'l', 'eventType': 'keyup', 'timestamp': 1725821308440}, {'key': 'u', 'eventType': 'keydown', 'timestamp': 1725821308615}, {'key': 'n', 'eventType': 'keydown', 'timestamp': 1725821308875}, {'key': 'u', 'eventType': 'keyup', 'timestamp': 1725821308917}, {'key': 'n', 'eventType': 'keyup', 'timestamp': 1725821308963}, {'key': 'a', 'eventType': 'keydown', 'timestamp': 1725821309006}, {'key': 'a', 'eventType': 'keyup', 'timestamp': 1725821309231}, {'key': 'Enter', 'eventType': 'keydown', 'timestamp': 1725821309344}]
[{'key': 'Enter', 'eventType': 'keyup', 'timestamp': 1725821309384}, {'key': 'l', 'eventType': 'keydown', 'timestamp': 1725821309950}, {'key': 'l', 'eventType': 'keyup', 'timestamp': 1725821309990}, {'key': 'u', 'eventType': 'keydown', 'timestamp': 1725821310230}, {'key': 'n', 'eventType': 'keydown', 'timestamp': 1725821310454}, {'key': 'u', 'eventType': 'keyup', 'timestamp': 1725821310447}, {'key': 'n', 'eventType': 'keyup', 'timestamp': 1725821310645}, {'key': 'a', 'eventType': 'keydown', 'timestamp': 1725821310600}, {'key': 'a', 'eventType': 'keyup', 'timestamp': 1725821310745}, {'key': 'Enter', 'eventType': 'keydown', 'timestamp': 1725821310941}]
[{'key': 'Enter', 'eventType': 'keyup', 'timestamp': 1725821310982}, {'key': 'l', 'eventType': 'keydown', 'timestamp': 1725821311364}, {'key': 'l', 'eventType': 'keyup', 'timestamp': 1725821311491}, {'key': 'u', 'eventType': 'keydown', 'timestamp': 1725821311780}, {'key': 'u', 'eventType': 'keyup', 'timestamp': 1725821311922}, {'key': 'n', 'eventType': 'keydown', 'timestamp': 1725821312084}, {'key': 'n', 'eventType': 'keyup', 'timestamp': 1725821312167}, {'key': 'a', 'eventType': 'keydown', 'timestamp': 1725821312279}, {'key': 'a', 'eventType': 'keyup', 'timestamp': 1725821312482}, {'key': 'Enter', 'eventType': 'keydown', 'timestamp': 1725821312569}]
[{'key': 'Enter', 'eventType': 'keyup', 'timestamp': 1725821312712}, {'key': 'l', 'eventType': 'keydown', 'timestamp': 1725821313538}, {'key': 'l', 'eventType': 'keyup', 'timestamp': 1725821313705}, {'key': 'u', 'eventType': 'keydown', 'timestamp': 1725821313873}, {'key': 'u', 'eventType': 'keyup', 'timestamp': 1725821314109}, {'key': 'n', 'eventType': 'keydown', 'timestamp': 1725821314095}, {'key': 'n', 'eventType': 'keyup', 'timestamp': 1725821314263}, {'key': 'a', 'eventType': 'keydown', 'timestamp': 1725821314337}, {'key': 'a', 'eventType': 'keyup', 'timestamp': 1725821314436}, {'key': 'Enter', 'eventType': 'keydown', 'timestamp': 1725821314626}]
